,start_st,weekday,date,demand,demand_int
4878,422,1,4/18/2017,10.07304678,10
4879,422,1,4/25/2017,9.984265213,10
4880,422,2,4/5/2017,2.277365998,2
4881,422,2,4/12/2017,2.26159811,2
4882,422,2,4/19/2017,2.226382522,2
4883,422,2,4/26/2017,2.194647544,2
4884,422,3,4/6/2017,1.973602645,2
4885,422,3,4/13/2017,1.948867596,2
4886,422,3,4/20/2017,1.9209236,2
4887,422,3,4/27/2017,1.893925016,2
4888,422,4,4/7/2017,9.731014979,10
4889,422,4,4/14/2017,9.458563237,9
4890,422,4,4/21/2017,9.441775846,9
4891,422,4,4/28/2017,9.385788338,9
4892,422,5,4/1/2017,1.508828622,2
4893,422,5,4/8/2017,1.50293739,2
4894,422,5,4/15/2017,1.481003728,1
4895,422,5,4/22/2017,1.461265423,1
4896,422,6,4/2/2017,4.264810749,4
4897,422,6,4/9/2017,4.230848314,4
4898,422,6,4/16/2017,4.19386549,4
4899,422,6,4/23/2017,4.15704185,4
4900,423,0,4/3/2017,2.755917683,3
4901,423,0,4/10/2017,2.720056411,3
4902,423,0,4/17/2017,2.683103065,3
4903,423,0,4/24/2017,2.646545457,3
4904,423,1,4/4/2017,1.958217,2
4905,423,1,4/11/2017,1.931941174,2
4906,423,1,4/18/2017,1.906017924,2
4907,423,1,4/25/2017,1.880442518,2
4908,423,2,4/5/2017,4.005377466,4
4909,423,2,4/12/2017,3.964098736,4
4910,423,2,4/19/2017,3.915315828,4
4911,423,2,4/26/2017,3.865626657,4
4912,423,3,4/6/2017,1.904638941,2
4913,423,3,4/13/2017,1.876716784,2
4914,423,3,4/20/2017,1.845457759,2
4915,423,3,4/27/2017,1.81508099,2
4916,423,4,4/7/2017,4.096659074,4
4917,423,4,4/14/2017,3.977398648,4
4918,423,4,4/21/2017,3.943726676,4
4919,423,4,4/28/2017,3.896357358,4
4920,423,5,4/1/2017,2.57741202,3
4921,423,5,4/8/2017,2.554282403,3
4922,423,5,4/15/2017,2.520686017,3
4923,423,5,4/22/2017,2.488274988,2
4924,423,6,4/2/2017,2.134604986,2
4925,423,6,4/9/2017,2.110439742,2
4926,423,6,4/16/2017,2.084854211,2
4927,423,6,4/23/2017,2.059710019,2
4928,426,0,4/3/2017,32.32535744,32
4929,426,0,4/10/2017,32.03455554,32
4930,426,0,4/17/2017,32.03845868,32
4931,426,0,4/24/2017,31.74332862,32
4932,426,1,4/4/2017,18.54192939,19
4933,426,1,4/11/2017,21.20753375,21
4934,426,1,4/18/2017,19.46143656,19
4935,426,1,4/25/2017,19.42275841,19
4936,426,2,4/5/2017,7.375596781,7
4937,426,2,4/12/2017,6.367226073,6
4938,426,2,4/19/2017,6.754450016,7
4939,426,2,4/26/2017,6.614422898,7
4940,426,3,4/6/2017,7.595054017,8
4941,426,3,4/13/2017,7.562797073,8
4942,426,3,4/20/2017,7.450867034,7
4943,426,3,4/27/2017,7.357502184,7
4944,426,4,4/7/2017,33.8532749,34
4945,426,4,4/14/2017,33.38015477,33
4946,426,4,4/21/2017,33.30341026,33
4947,426,4,4/28/2017,33.18672401,33
4948,426,5,4/1/2017,6.366470602,6
4949,426,5,4/8/2017,6.921275229,7
4950,426,5,4/15/2017,6.68695237,7
4951,426,5,4/22/2017,6.657498788,7
4952,426,6,4/2/2017,7.355393167,7
4953,426,6,4/9/2017,7.295172589,7
4954,426,6,4/16/2017,7.214568811,7
4955,426,6,4/23/2017,7.137912522,7
4956,427,0,4/3/2017,7.60767937,8
4957,427,0,4/10/2017,7.509890622,8
4958,427,0,4/17/2017,7.559249729,8
4959,427,0,4/24/2017,7.43891609,7
4960,427,1,4/4/2017,3.755133534,4
4961,427,1,4/11/2017,4.734913375,5
4962,427,1,4/18/2017,4.186163529,4
4963,427,1,4/25/2017,4.129785292,4
4964,427,2,4/5/2017,2.978922241,3
4965,427,2,4/12/2017,2.512112081,3
4966,427,2,4/19/2017,2.783905849,3
4967,427,2,4/26/2017,2.663123235,3
4968,427,3,4/6/2017,1.47890533,1
4969,427,3,4/13/2017,1.459442095,1
4970,427,3,4/20/2017,1.437065844,1
4971,427,3,4/27/2017,1.415539189,1
4972,427,4,4/7/2017,4.929246687,5
4973,427,4,4/14/2017,4.897945183,5
4974,427,4,4/21/2017,4.867299939,5
4975,427,4,4/28/2017,4.836842299,5
4976,427,5,4/1/2017,0.886429299,1
4977,427,5,4/8/2017,0.656031448,1
4978,427,5,4/15/2017,0.930195289,1
4979,427,5,4/22/2017,0.797589834,1
4980,427,6,4/2/2017,0.42388015,0
4981,427,6,4/9/2017,0.554412061,1
4982,427,6,4/16/2017,0.51708231,1
4983,427,6,4/23/2017,0.470940084,0
4984,428,0,4/3/2017,24.11612605,24
4985,428,0,4/10/2017,23.98987095,24
4986,428,0,4/17/2017,23.86427683,24
4987,428,0,4/24/2017,23.73934024,24
4988,428,1,4/4/2017,11.66981236,12
4989,428,1,4/11/2017,12.34035838,12
4990,428,1,4/18/2017,12.03893842,12
4991,428,1,4/25/2017,11.76879771,12
4992,428,2,4/5/2017,12.18367158,12
4993,428,2,4/12/2017,12.00097388,12
4994,428,2,4/19/2017,11.7673568,12
4995,428,2,4/26/2017,11.74382814,12
4996,428,3,4/6/2017,7.750550321,8
4997,428,3,4/13/2017,7.665337234,8
4998,428,3,4/20/2017,7.575582016,8
4999,428,3,4/27/2017,7.486568955,7
5000,428,4,4/7/2017,36.20736041,36
5001,428,4,4/14/2017,36.01951067,36
5002,428,4,4/21/2017,35.93157682,36
5003,428,4,4/28/2017,35.8499616,36
5004,428,5,4/1/2017,11.45638892,11
5005,428,5,4/8/2017,11.36393368,11
5006,428,5,4/15/2017,11.27140046,11
5007,428,5,4/22/2017,11.17963017,11
5008,428,6,4/2/2017,16.71375442,17
5009,428,6,4/9/2017,16.99120817,17
5010,428,6,4/16/2017,16.75922203,17
5011,428,6,4/23/2017,16.68515663,17
5012,430,0,4/3/2017,19.19790468,19
5013,430,0,4/10/2017,19.42519219,19
5014,430,0,4/17/2017,19.24803096,19
5015,430,0,4/24/2017,19.0973595,19
5016,430,1,4/4/2017,8.611294097,9
5017,430,1,4/11/2017,10.57588978,11
5018,430,1,4/18/2017,9.450947024,9
5019,430,1,4/25/2017,9.189909095,9
5020,430,2,4/5/2017,4.682034566,5
5021,430,2,4/12/2017,4.63600889,5
5022,430,2,4/19/2017,4.582777525,5
5023,430,2,4/26/2017,4.530731181,5
5024,430,3,4/6/2017,3.018643572,3
5025,430,3,4/13/2017,2.978025263,3
5026,430,3,4/20/2017,2.93827106,3
5027,430,3,4/27/2017,2.899066598,3
5028,430,4,4/7/2017,9.9240319,10
5029,430,4,4/14/2017,9.862741986,10
5030,430,4,4/21/2017,9.803670133,10
5031,430,4,4/28/2017,9.744926305,10
5032,430,5,4/1/2017,2.446665723,2
5033,430,5,4/8/2017,2.068543821,2
5034,430,5,4/15/2017,2.18596324,2
5035,430,5,4/22/2017,2.20803551,2
5036,430,6,4/2/2017,5.202550395,5
5037,430,6,4/9/2017,5.170599331,5
5038,430,6,4/16/2017,5.138616356,5
5039,430,6,4/23/2017,5.106867147,5
5040,432,0,4/3/2017,21.54458449,22
5041,432,0,4/10/2017,21.38655428,21
5042,432,0,4/17/2017,21.23484166,21
5043,432,0,4/24/2017,21.08383227,21
5044,432,1,4/4/2017,9.493539467,9
5045,432,1,4/11/2017,10.2016698,10
5046,432,1,4/18/2017,9.920298118,10
5047,432,1,4/25/2017,9.540973619,10
5048,432,2,4/5/2017,12.34541272,12
5049,432,2,4/12/2017,12.21273989,12
5050,432,2,4/19/2017,12.07730549,12
5051,432,2,4/26/2017,11.94354091,12
5052,432,3,4/6/2017,13.87005349,14
5053,432,3,4/13/2017,13.72588568,14
5054,432,3,4/20/2017,13.58324228,14
5055,432,3,4/27/2017,13.44208117,13
5056,432,4,4/7/2017,31.18208128,31
5057,432,4,4/14/2017,30.99485176,31
5058,432,4,4/21/2017,30.8294331,31
5059,432,4,4/28/2017,30.66419728,31
5060,432,5,4/1/2017,12.77577946,13
5061,432,5,4/8/2017,12.65870482,13
5062,432,5,4/15/2017,12.54024529,13
5063,432,5,4/22/2017,12.42298305,12
5064,432,6,4/2/2017,13.837987,14
5065,432,6,4/9/2017,13.74513677,14
5066,432,6,4/16/2017,13.63074478,14
5067,432,6,4/23/2017,13.52095196,14
5068,433,0,4/3/2017,19.02921023,19
5069,433,0,4/10/2017,18.88016067,19
5070,433,0,4/17/2017,18.75686949,19
5071,433,0,4/24/2017,18.63857481,19
5072,433,1,4/4/2017,7.393888934,7
5073,433,1,4/11/2017,7.62069204,8
5074,433,1,4/18/2017,7.436624281,7
5075,433,1,4/25/2017,7.291071902,7
5076,433,2,4/5/2017,25.30807951,25
5077,433,2,4/12/2017,25.14249576,25
5078,433,2,4/19/2017,24.9775341,25
5079,433,2,4/26/2017,24.81367225,25
5080,433,3,4/6/2017,8.696202282,9
5081,433,3,4/13/2017,8.626147477,9
5082,433,3,4/20/2017,8.531283888,9
5083,433,3,4/27/2017,8.440405931,8
5084,433,4,4/7/2017,37.47366253,37
5085,433,4,4/14/2017,37.27575163,37
5086,433,4,4/21/2017,37.17185059,37
5087,433,4,4/28/2017,37.07437875,37
5088,433,5,4/1/2017,20.54487121,21
5089,433,5,4/8/2017,20.45959709,20
5090,433,5,4/15/2017,20.35247584,20
5091,433,5,4/22/2017,20.24480076,20
5092,433,6,4/2/2017,25.88013265,26
5093,433,6,4/9/2017,26.00189,26
5094,433,6,4/16/2017,25.86543344,26
5095,433,6,4/23/2017,25.77327036,26
5096,434,0,4/3/2017,15.9593717,16
5097,434,0,4/10/2017,15.82020694,16
5098,434,0,4/17/2017,15.68253815,16
5099,434,0,4/24/2017,15.54608848,16
5100,434,1,4/4/2017,9.684807149,10
5101,434,1,4/11/2017,10.68767504,11
5102,434,1,4/18/2017,10.21179532,10
5103,434,1,4/25/2017,9.961477685,10
5104,434,2,4/5/2017,8.867203609,9
5105,434,2,4/12/2017,8.264877061,8
5106,434,2,4/19/2017,8.32136201,8
5107,434,2,4/26/2017,8.262604684,8
5108,434,3,4/6/2017,3.84350596,4
5109,434,3,4/13/2017,3.792842127,4
5110,434,3,4/20/2017,3.732901532,4
5111,434,3,4/27/2017,3.675234072,4
5112,434,4,4/7/2017,15.03365876,15
5113,434,4,4/14/2017,14.80936154,15
5114,434,4,4/21/2017,14.70604657,15
5115,434,4,4/28/2017,14.61660529,15
5116,434,5,4/1/2017,3.105527435,3
5117,434,5,4/8/2017,2.759701161,3
5118,434,5,4/15/2017,2.865757876,3
5119,434,5,4/22/2017,2.839415065,3
5120,434,6,4/2/2017,8.534026161,9
5121,434,6,4/9/2017,8.46212684,8
5122,434,6,4/16/2017,8.390833271,8
5123,434,6,4/23/2017,8.320140352,8
5124,435,0,4/3/2017,24.6273542,25
5125,435,0,4/10/2017,24.4046847,24
5126,435,0,4/17/2017,24.18402848,24
5127,435,0,4/24/2017,23.96536733,24
5128,435,1,4/4/2017,46.20615167,46
5129,435,1,4/11/2017,53.72872699,54
5130,435,1,4/18/2017,51.42813657,51
5131,435,1,4/25/2017,48.93332978,49
5132,435,2,4/5/2017,47.46464909,47
5133,435,2,4/12/2017,41.48057837,41
5134,435,2,4/19/2017,42.15899251,42
5135,435,2,4/26/2017,43.42021704,43
5136,435,3,4/6/2017,13.04582665,13
5137,435,3,4/13/2017,12.8860307,13
5138,435,3,4/20/2017,12.72229893,13
5139,435,3,4/27/2017,12.56108738,13
5140,435,4,4/7/2017,93.89586544,94
5141,435,4,4/14/2017,93.0918845,93
5142,435,4,4/21/2017,92.89231422,93
5143,435,4,4/28/2017,92.74658471,93
5144,435,5,4/1/2017,27.85450604,28
5145,435,5,4/8/2017,27.65557943,28
5146,435,5,4/15/2017,27.44909713,27
5147,435,5,4/22/2017,27.24447335,27
5148,435,6,4/2/2017,57.55860422,58
5149,435,6,4/9/2017,57.51411997,58
5150,435,6,4/16/2017,57.3160614,57
5151,435,6,4/23/2017,57.10400668,57
5152,436,0,4/3/2017,0.80827239,1
5153,436,0,4/10/2017,0.798014857,1
5154,436,0,4/17/2017,0.787876135,1
5155,436,0,4/24/2017,0.777866152,1
5156,436,1,4/4/2017,1.398327723,1
5157,436,1,4/11/2017,1.387507899,1
5158,436,1,4/18/2017,1.376843849,1
5159,436,1,4/25/2017,1.366263011,1
5160,436,2,4/5/2017,0.615233328,1
5161,436,2,4/12/2017,0.612160258,1
5162,436,2,4/19/2017,0.605873607,1
5163,436,2,4/26/2017,0.599937067,1
5164,436,3,4/6/2017,0.109477194,0
5165,436,3,4/13/2017,0.109070375,0
5166,436,3,4/20/2017,0.106481893,0
5167,436,3,4/27/2017,0.104310375,0
5168,436,4,4/7/2017,1.334395735,1
5169,436,4,4/14/2017,1.275232966,1
5170,436,4,4/21/2017,1.276624762,1
5171,436,4,4/28/2017,1.268733422,1
5172,436,5,4/1/2017,0.259034014,0
5173,436,5,4/8/2017,0.231784266,0
5174,436,5,4/15/2017,0.249382429,0
5175,436,5,4/22/2017,0.237206537,0
5176,436,6,4/2/2017,1.860175064,2
5177,436,6,4/9/2017,1.870269924,2
5178,436,6,4/16/2017,1.865110779,2
5179,436,6,4/23/2017,1.857778079,2
5180,437,0,4/3/2017,1.213774375,1
5181,437,0,4/10/2017,1.229274113,1
5182,437,0,4/17/2017,1.204683975,1
5183,437,0,4/24/2017,1.184644719,1
5184,437,1,4/4/2017,0.39095137,0
5185,437,1,4/11/2017,0.384513958,0
5186,437,1,4/18/2017,0.378182545,0
5187,437,1,4/25/2017,0.371955384,0
5188,437,2,4/5/2017,0.565056346,1
5189,437,2,4/12/2017,0.55399734,1
5190,437,2,4/19/2017,0.544366045,1
5191,437,2,4/26/2017,0.535058349,1
5192,437,3,4/6/2017,0.590448618,1
5193,437,3,4/13/2017,0.580203469,1
5194,437,3,4/20/2017,0.570206614,1
5195,437,3,4/27/2017,0.560372888,1
5196,437,4,4/7/2017,0.946875692,1
5197,437,4,4/14/2017,0.824384139,1
5198,437,4,4/21/2017,0.842199121,1
5199,437,4,4/28/2017,0.824280869,1
5200,437,5,4/1/2017,0.444682734,0
5201,437,5,4/8/2017,0.437087463,0
5202,437,5,4/15/2017,0.429309568,0
5203,437,5,4/22/2017,0.421650791,0
5204,437,6,4/2/2017,0.806196003,1
5205,437,6,4/9/2017,0.798231093,1
5206,437,6,4/16/2017,0.787216054,1
5207,437,6,4/23/2017,0.775969079,1
5208,439,0,4/3/2017,9.90638347,10
5209,439,0,4/10/2017,9.795188429,10
5210,439,0,4/17/2017,9.700123804,10
5211,439,0,4/24/2017,9.608441809,10
5212,439,1,4/4/2017,11.23917983,11
5213,439,1,4/11/2017,12.3664896,12
5214,439,1,4/18/2017,12.49161398,12
5215,439,1,4/25/2017,11.59355135,12
5216,439,2,4/5/2017,14.3785902,14
5217,439,2,4/12/2017,13.07085593,13
5218,439,2,4/19/2017,13.24022436,13
5219,439,2,4/26/2017,13.32366371,13
5220,439,3,4/6/2017,9.816560883,10
5221,439,3,4/13/2017,9.701252067,10
5222,439,3,4/20/2017,9.587684625,10
5223,439,3,4/27/2017,9.475428834,9
5224,439,4,4/7/2017,47.52175042,48
5225,439,4,4/14/2017,46.97124925,47
5226,439,4,4/21/2017,47.04410299,47
5227,439,4,4/28/2017,47.05018202,47
5228,439,5,4/1/2017,7.726472112,8
5229,439,5,4/8/2017,6.534546476,7
5230,439,5,4/15/2017,6.772153091,7
5231,439,5,4/22/2017,6.852675402,7
5232,439,6,4/2/2017,31.11819136,31
5233,439,6,4/9/2017,31.07933184,31
5234,439,6,4/16/2017,30.98959469,31
5235,439,6,4/23/2017,30.90300875,31
5236,440,0,4/3/2017,8.327801999,8
5237,440,0,4/10/2017,8.182129224,8
5238,440,0,4/17/2017,8.088626586,8
5239,440,0,4/24/2017,8.007340134,8
5240,440,1,4/4/2017,11.58520355,12
5241,440,1,4/11/2017,13.62749992,14
5242,440,1,4/18/2017,12.35472594,12
5243,440,1,4/25/2017,12.19339181,12
5244,440,2,4/5/2017,11.28863818,11
5245,440,2,4/12/2017,10.43641487,10
5246,440,2,4/19/2017,10.56304599,11
5247,440,2,4/26/2017,10.57860645,11
5248,440,3,4/6/2017,4.45220859,4
5249,440,3,4/13/2017,4.390838229,4
5250,440,3,4/20/2017,4.330924898,4
5251,440,3,4/27/2017,4.271854015,4
5252,440,4,4/7/2017,22.89659184,23
5253,440,4,4/14/2017,22.67705921,23
5254,440,4,4/21/2017,22.58591766,23
5255,440,4,4/28/2017,22.50371837,23
5256,440,5,4/1/2017,2.268707836,2
5257,440,5,4/8/2017,2.246133361,2
5258,440,5,4/15/2017,2.223708354,2
5259,440,5,4/22/2017,2.201506263,2
5260,440,6,4/2/2017,5.192128592,5
5261,440,6,4/9/2017,5.176963702,5
5262,440,6,4/16/2017,5.161843106,5
5263,440,6,4/23/2017,5.146766673,5
5264,441,0,4/3/2017,5.835924172,6
5265,441,0,4/10/2017,5.771404269,6
5266,441,0,4/17/2017,5.710138175,6
5267,441,0,4/24/2017,5.649620885,6
5268,441,1,4/4/2017,4.441019399,4
5269,441,1,4/11/2017,5.66183754,6
5270,441,1,4/18/2017,5.283743201,5
5271,441,1,4/25/2017,4.848366636,5
5272,441,2,4/5/2017,3.925166578,4
5273,441,2,4/12/2017,3.898873896,4
5274,441,2,4/19/2017,3.840232661,4
5275,441,2,4/26/2017,3.787374398,4
5276,441,3,4/6/2017,2.219478152,2
5277,441,3,4/13/2017,2.184955073,2
5278,441,3,4/20/2017,2.150859035,2
5279,441,3,4/27/2017,2.117292917,2
5280,441,4,4/7/2017,7.3863721,7
5281,441,4,4/14/2017,7.309927759,7
5282,441,4,4/21/2017,7.249325528,7
5283,441,4,4/28/2017,7.188609308,7
5284,441,5,4/1/2017,4.481515641,4
5285,441,5,4/8/2017,4.452033315,4
5286,441,5,4/15/2017,4.40883347,4
5287,441,5,4/22/2017,4.364489481,4
5288,441,6,4/2/2017,10.38952933,10
5289,441,6,4/9/2017,10.53895104,11
5290,441,6,4/16/2017,10.49357771,10
5291,441,6,4/23/2017,10.47392196,10
5292,442,0,4/3/2017,24.08806313,24
5293,442,0,4/10/2017,23.76579705,24
5294,442,0,4/17/2017,23.54787188,24
5295,442,0,4/24/2017,23.35349155,23
5296,442,1,4/4/2017,21.92952415,22
5297,442,1,4/11/2017,21.70947353,22
5298,442,1,4/18/2017,21.53444156,22
5299,442,1,4/25/2017,21.35682204,21
5300,442,2,4/5/2017,31.83098009,32
5301,442,2,4/12/2017,31.58182037,32
5302,442,2,4/19/2017,31.33459097,31
5303,442,2,4/26/2017,31.08929667,31
5304,442,3,4/6/2017,13.23092254,13
5305,442,3,4/13/2017,13.07287314,13
5306,442,3,4/20/2017,12.91701131,13
5307,442,3,4/27/2017,12.76300127,13
5308,442,4,4/7/2017,51.07194521,51
5309,442,4,4/14/2017,50.62955637,51
5310,442,4,4/21/2017,50.46697,50
5311,442,4,4/28/2017,50.32686135,50
5312,442,5,4/1/2017,3.293760662,3
5313,442,5,4/8/2017,3.110609525,3
5314,442,5,4/15/2017,3.331154452,3
5315,442,5,4/22/2017,3.163788737,3
5316,442,6,4/2/2017,17.92786248,18
5317,442,6,4/9/2017,17.84062556,18
5318,442,6,4/16/2017,17.75381313,18
5319,442,6,4/23/2017,17.66742313,18
5320,444,0,4/3/2017,48.77817411,49
5321,444,0,4/10/2017,48.78558044,49
5322,444,0,4/17/2017,48.36036896,48
5323,444,0,4/24/2017,48.17801762,48
5324,444,1,4/4/2017,44.92474026,45
5325,444,1,4/11/2017,45.17598831,45
5326,444,1,4/18/2017,43.96091826,44
5327,444,1,4/25/2017,44.30576935,44
5328,444,2,4/5/2017,21.80841753,22
5329,444,2,4/12/2017,21.69120504,22
5330,444,2,4/19/2017,21.46709527,21
5331,444,2,4/26/2017,21.26083169,21
5332,444,3,4/6/2017,14.14319927,14
5333,444,3,4/13/2017,13.98290498,14
5334,444,3,4/20/2017,13.82341116,14
5335,444,3,4/27/2017,13.66580156,14
5336,444,4,4/7/2017,69.05596756,69
5337,444,4,4/14/2017,68.85394194,69
5338,444,4,4/21/2017,68.87673676,69
5339,444,4,4/28/2017,68.88872682,69
5340,444,5,4/1/2017,18.1111048,18
5341,444,5,4/8/2017,12.20612879,12
5342,444,5,4/15/2017,13.83007108,14
5343,444,5,4/22/2017,14.7367846,15
5344,444,6,4/2/2017,12.40997263,12
5345,444,6,4/9/2017,12.31487189,12
5346,444,6,4/16/2017,12.21574938,12
5347,444,6,4/23/2017,12.1176888,12
5348,445,0,4/3/2017,22.42418799,22
5349,445,0,4/10/2017,22.24301854,22
5350,445,0,4/17/2017,22.06960743,22
5351,445,0,4/24/2017,21.89720469,22
5352,445,1,4/4/2017,15.13853289,15
5353,445,1,4/11/2017,17.15597451,17
5354,445,1,4/18/2017,17.11924419,17
5355,445,1,4/25/2017,16.00483441,16
5356,445,2,4/5/2017,20.65235835,21
5357,445,2,4/12/2017,17.38212714,17
5358,445,2,4/19/2017,17.13758528,17
5359,445,2,4/26/2017,18.0963545,18
5360,445,3,4/6/2017,9.166483568,9
5361,445,3,4/13/2017,9.065167489,9
5362,445,3,4/20/2017,8.960741434,9
5363,445,3,4/27/2017,8.857787315,9
5364,445,4,4/7/2017,54.16908175,54
5365,445,4,4/14/2017,53.98160483,54
5366,445,4,4/21/2017,53.88885378,54
5367,445,4,4/28/2017,53.80094742,54
5368,445,5,4/1/2017,7.519448898,8
5369,445,5,4/8/2017,7.436163601,7
5370,445,5,4/15/2017,7.351199906,7
5371,445,5,4/22/2017,7.267292091,7
5372,445,6,4/2/2017,14.66254989,15
5373,445,6,4/9/2017,14.5804191,15
5374,445,6,4/16/2017,14.4636755,14
5375,445,6,4/23/2017,14.350987,14
5376,446,0,4/3/2017,48.45683367,48
5377,446,0,4/10/2017,48.40550423,48
5378,446,0,4/17/2017,48.08919697,48
5379,446,0,4/24/2017,47.83207424,48
5380,446,1,4/4/2017,33.46333892,33
5381,446,1,4/11/2017,38.98971217,39
5382,446,1,4/18/2017,36.97273162,37
5383,446,1,4/25/2017,35.63573123,36
5384,446,2,4/5/2017,24.67756827,25
5385,446,2,4/12/2017,21.38037889,21
5386,446,2,4/19/2017,22.78892471,23
5387,446,2,4/26/2017,22.65037074,23
5388,446,3,4/6/2017,14.9109087,15
5389,446,3,4/13/2017,14.75925365,15
5390,446,3,4/20/2017,14.61122085,15
5391,446,3,4/27/2017,14.46478211,14
5392,446,4,4/7/2017,44.66231678,45
5393,446,4,4/14/2017,44.19697924,44
5394,446,4,4/21/2017,44.16748356,44
5395,446,4,4/28/2017,44.10137939,44
5396,446,5,4/1/2017,12.9082182,13
5397,446,5,4/8/2017,12.80669952,13
5398,446,5,4/15/2017,12.69468543,13
5399,446,5,4/22/2017,12.58435896,13
5400,446,6,4/2/2017,28.92142134,29
5401,446,6,4/9/2017,28.76479038,29
5402,446,6,4/16/2017,28.60654272,29
5403,446,6,4/23/2017,28.44927335,28
5404,447,0,4/3/2017,13.63960126,14
5405,447,0,4/10/2017,13.53217719,14
5406,447,0,4/17/2017,13.42559918,13
5407,447,0,4/24/2017,13.31986057,13
5408,447,1,4/4/2017,20.23179281,20
5409,447,1,4/11/2017,23.68493228,24
5410,447,1,4/18/2017,21.79550628,22
5411,447,1,4/25/2017,21.57698011,22
5412,447,2,4/5/2017,11.0013647,11
5413,447,2,4/12/2017,10.01823972,10
5414,447,2,4/19/2017,9.892561771,10
5415,447,2,4/26/2017,10.14702752,10
5416,447,3,4/6/2017,2.916277411,3
5417,447,3,4/13/2017,2.868725083,3
5418,447,3,4/20/2017,2.823883331,3
5419,447,3,4/27/2017,2.779529313,3
5420,447,4,4/7/2017,27.00558525,27
5421,447,4,4/14/2017,26.6134537,27
5422,447,4,4/21/2017,26.55066326,27
5423,447,4,4/28/2017,26.45228945,26
5424,447,5,4/1/2017,4.133870269,4
5425,447,5,4/8/2017,4.10679856,4
5426,447,5,4/15/2017,4.051218775,4
5427,447,5,4/22/2017,4.002043248,4
5428,447,6,4/2/2017,6.592533629,7
5429,447,6,4/9/2017,6.562906024,7
5430,447,6,4/16/2017,6.499963559,6
5431,447,6,4/23/2017,6.441944573,6
5432,448,0,4/3/2017,29.65102871,30
5433,448,0,4/10/2017,29.52385476,30
5434,448,0,4/17/2017,29.3969393,29
5435,448,0,4/24/2017,29.27060061,29
5436,448,1,4/4/2017,17.84146485,18
5437,448,1,4/11/2017,17.79715062,18
5438,448,1,4/18/2017,17.72374006,18
5439,448,1,4/25/2017,17.64809508,18
5440,448,2,4/5/2017,23.07627696,23
5441,448,2,4/12/2017,22.19112432,22
5442,448,2,4/19/2017,21.96243513,22
5443,448,2,4/26/2017,22.17241516,22
5444,448,3,4/6/2017,5.57216966,6
5445,448,3,4/13/2017,5.502846666,6
5446,448,3,4/20/2017,5.434386116,5
5447,448,3,4/27/2017,5.366777278,5
5448,448,4,4/7/2017,22.52288411,23
5449,448,4,4/14/2017,22.38586169,22
5450,448,4,4/21/2017,22.28513229,22
5451,448,4,4/28/2017,22.18642467,22
5452,448,5,4/1/2017,9.026804428,9
5453,448,5,4/8/2017,7.272095839,7
5454,448,5,4/15/2017,7.840520238,8
5455,448,5,4/22/2017,8.015826747,8
5456,448,6,4/2/2017,8.582624519,9
5457,448,6,4/9/2017,8.516817687,9
5458,448,6,4/16/2017,8.450567132,8
5459,448,6,4/23/2017,8.384859251,8
5460,449,0,4/3/2017,5.029312027,5
5461,449,0,4/10/2017,4.99822869,5
5462,449,0,4/17/2017,4.970268761,5
5463,449,0,4/24/2017,4.899026361,5
5464,449,1,4/4/2017,4.80671392,5
5465,449,1,4/11/2017,4.750951223,5
5466,449,1,4/18/2017,4.706896115,5
5467,449,1,4/25/2017,4.66435545,5
5468,449,2,4/5/2017,3.526225641,4
5469,449,2,4/12/2017,3.485863547,3
5470,449,2,4/19/2017,3.444628678,3
5471,449,2,4/26/2017,3.40392992,3
5472,449,3,4/6/2017,9.298811559,9
5473,449,3,4/13/2017,9.23202502,9
5474,449,3,4/20/2017,9.165688744,9
5475,449,3,4/27/2017,9.099829826,9
5476,449,4,4/7/2017,9.856957626,10
5477,449,4,4/14/2017,8.953644294,9
5478,449,4,4/21/2017,9.107816457,9
5479,449,4,4/28/2017,9.004193289,9
5480,449,5,4/1/2017,3.771541312,4
5481,449,5,4/8/2017,3.779169831,4
5482,449,5,4/15/2017,3.733475902,4
5483,449,5,4/22/2017,3.695717721,4
5484,449,6,4/2/2017,2.998837938,3
5485,449,6,4/9/2017,3.002125392,3
5486,449,6,4/16/2017,2.964919708,3
5487,449,6,4/23/2017,2.935000862,3
5488,450,0,4/3/2017,14.6083186,15
5489,450,0,4/10/2017,14.40489381,14
5490,450,0,4/17/2017,14.25315282,14
5491,450,0,4/24/2017,14.11570225,14
5492,450,1,4/4/2017,18.51755131,19
5493,450,1,4/11/2017,20.12643702,20
5494,450,1,4/18/2017,19.2493469,19
5495,450,1,4/25/2017,18.99427141,19
5496,450,2,4/5/2017,15.83078139,16
5497,450,2,4/12/2017,15.67883378,16
5498,450,2,4/19/2017,15.52725262,16
5499,450,2,4/26/2017,15.37716879,15
5500,450,3,4/6/2017,8.328440467,8
5501,450,3,4/13/2017,8.215764067,8
5502,450,3,4/20/2017,8.104730175,8
5503,450,3,4/27/2017,7.99519547,8
5504,450,4,4/7/2017,32.63458163,33
5505,450,4,4/14/2017,32.50046589,33
5506,450,4,4/21/2017,32.40683321,32
5507,450,4,4/28/2017,32.31188332,32
5508,450,5,4/1/2017,11.24362958,11
5509,450,5,4/8/2017,11.50728785,12
5510,450,5,4/15/2017,11.35782518,11
5511,450,5,4/22/2017,11.29366733,11
5512,450,6,4/2/2017,9.476124483,9
