,start_st,weekday,date,demand,type
10500,7183,0,2017-07-17,164,Upper Level Confidence
10501,7183,0,2017-07-24,186,Upper Level Confidence
10502,7183,0,2017-07-31,191,Upper Level Confidence
10503,7183,0,2017-08-07,232,Upper Level Confidence
10504,7183,1,2017-07-11,158,Upper Level Confidence
10505,7183,1,2017-07-18,165,Upper Level Confidence
10506,7183,1,2017-07-25,178,Upper Level Confidence
10507,7183,1,2017-08-01,201,Upper Level Confidence
10508,7183,2,2017-07-12,170,Upper Level Confidence
10509,7183,2,2017-07-19,193,Upper Level Confidence
10510,7183,2,2017-07-26,183,Upper Level Confidence
10511,7183,2,2017-08-02,207,Upper Level Confidence
10512,7183,3,2017-07-13,194,Upper Level Confidence
10513,7183,3,2017-07-20,207,Upper Level Confidence
10514,7183,3,2017-07-27,246,Upper Level Confidence
10515,7183,3,2017-08-03,255,Upper Level Confidence
10516,7183,4,2017-07-14,250,Upper Level Confidence
10517,7183,4,2017-07-21,214,Upper Level Confidence
10518,7183,4,2017-07-28,223,Upper Level Confidence
10519,7183,4,2017-08-04,230,Upper Level Confidence
10520,7183,5,2017-07-15,204,Upper Level Confidence
10521,7183,5,2017-07-22,242,Upper Level Confidence
10522,7183,5,2017-07-29,247,Upper Level Confidence
10523,7183,5,2017-08-05,262,Upper Level Confidence
10524,7183,6,2017-07-16,191,Upper Level Confidence
10525,7183,6,2017-07-23,228,Upper Level Confidence
10526,7183,6,2017-07-30,222,Upper Level Confidence
10527,7183,6,2017-08-06,258,Upper Level Confidence
10528,7184,0,2017-07-17,236,Upper Level Confidence
10529,7184,0,2017-07-24,277,Upper Level Confidence
10530,7184,0,2017-07-31,285,Upper Level Confidence
10531,7184,0,2017-08-07,325,Upper Level Confidence
10532,7184,1,2017-07-11,200,Upper Level Confidence
10533,7184,1,2017-07-18,290,Upper Level Confidence
10534,7184,1,2017-07-25,154,Upper Level Confidence
10535,7184,1,2017-08-01,215,Upper Level Confidence
10536,7184,2,2017-07-12,372,Upper Level Confidence
10537,7184,2,2017-07-19,368,Upper Level Confidence
10538,7184,2,2017-07-26,385,Upper Level Confidence
10539,7184,2,2017-08-02,374,Upper Level Confidence
10540,7184,3,2017-07-13,312,Upper Level Confidence
10541,7184,3,2017-07-20,353,Upper Level Confidence
10542,7184,3,2017-07-27,349,Upper Level Confidence
10543,7184,3,2017-08-03,416,Upper Level Confidence
10544,7184,4,2017-07-14,291,Upper Level Confidence
10545,7184,4,2017-07-21,334,Upper Level Confidence
10546,7184,4,2017-07-28,322,Upper Level Confidence
10547,7184,4,2017-08-04,372,Upper Level Confidence
10548,7184,5,2017-07-15,194,Upper Level Confidence
10549,7184,5,2017-07-22,224,Upper Level Confidence
10550,7184,5,2017-07-29,236,Upper Level Confidence
10551,7184,5,2017-08-05,246,Upper Level Confidence
10552,7184,6,2017-07-16,161,Upper Level Confidence
10553,7184,6,2017-07-23,141,Upper Level Confidence
10554,7184,6,2017-07-30,244,Upper Level Confidence
10555,7184,6,2017-08-06,204,Upper Level Confidence
10556,7188,0,2017-07-17,171,Upper Level Confidence
10557,7188,0,2017-07-24,231,Upper Level Confidence
10558,7188,0,2017-07-31,234,Upper Level Confidence
10559,7188,0,2017-08-07,322,Upper Level Confidence
10560,7188,1,2017-07-11,402,Upper Level Confidence
10561,7188,1,2017-07-18,429,Upper Level Confidence
10562,7188,1,2017-07-25,416,Upper Level Confidence
10563,7188,1,2017-08-01,529,Upper Level Confidence
10564,7188,2,2017-07-12,484,Upper Level Confidence
10565,7188,2,2017-07-19,539,Upper Level Confidence
10566,7188,2,2017-07-26,600,Upper Level Confidence
10567,7188,2,2017-08-02,669,Upper Level Confidence
10568,7188,3,2017-07-13,567,Upper Level Confidence
10569,7188,3,2017-07-20,687,Upper Level Confidence
10570,7188,3,2017-07-27,711,Upper Level Confidence
10571,7188,3,2017-08-03,828,Upper Level Confidence
10572,7188,4,2017-07-14,470,Upper Level Confidence
10573,7188,4,2017-07-21,476,Upper Level Confidence
10574,7188,4,2017-07-28,584,Upper Level Confidence
10575,7188,4,2017-08-04,626,Upper Level Confidence
10576,7188,5,2017-07-15,549,Upper Level Confidence
10577,7188,5,2017-07-22,679,Upper Level Confidence
10578,7188,5,2017-07-29,841,Upper Level Confidence
10579,7188,5,2017-08-05,668,Upper Level Confidence
10580,7188,6,2017-07-16,73,Upper Level Confidence
10581,7188,6,2017-07-23,64,Upper Level Confidence
10582,7188,6,2017-07-30,60,Upper Level Confidence
10583,7188,6,2017-08-06,82,Upper Level Confidence
10584,7189,0,2017-07-17,175,Upper Level Confidence
10585,7189,0,2017-07-24,183,Upper Level Confidence
10586,7189,0,2017-07-31,196,Upper Level Confidence
10587,7189,0,2017-08-07,223,Upper Level Confidence
10588,7189,1,2017-07-11,175,Upper Level Confidence
10589,7189,1,2017-07-18,180,Upper Level Confidence
10590,7189,1,2017-07-25,179,Upper Level Confidence
10591,7189,1,2017-08-01,205,Upper Level Confidence
10592,7189,2,2017-07-12,181,Upper Level Confidence
10593,7189,2,2017-07-19,195,Upper Level Confidence
10594,7189,2,2017-07-26,200,Upper Level Confidence
10595,7189,2,2017-08-02,216,Upper Level Confidence
10596,7189,3,2017-07-13,200,Upper Level Confidence
10597,7189,3,2017-07-20,210,Upper Level Confidence
10598,7189,3,2017-07-27,216,Upper Level Confidence
10599,7189,3,2017-08-03,250,Upper Level Confidence
10600,7189,4,2017-07-14,216,Upper Level Confidence
10601,7189,4,2017-07-21,241,Upper Level Confidence
10602,7189,4,2017-07-28,266,Upper Level Confidence
10603,7189,4,2017-08-04,312,Upper Level Confidence
10604,7189,5,2017-07-15,194,Upper Level Confidence
10605,7189,5,2017-07-22,205,Upper Level Confidence
10606,7189,5,2017-07-29,232,Upper Level Confidence
10607,7189,5,2017-08-05,261,Upper Level Confidence
10608,7189,6,2017-07-16,197,Upper Level Confidence
10609,7189,6,2017-07-23,201,Upper Level Confidence
10610,7189,6,2017-07-30,215,Upper Level Confidence
10611,7189,6,2017-08-06,227,Upper Level Confidence
10612,7190,0,2017-07-17,189,Upper Level Confidence
10613,7190,0,2017-07-24,189,Upper Level Confidence
10614,7190,0,2017-07-31,209,Upper Level Confidence
10615,7190,0,2017-08-07,251,Upper Level Confidence
10616,7190,1,2017-07-11,279,Upper Level Confidence
10617,7190,1,2017-07-18,307,Upper Level Confidence
10618,7190,1,2017-07-25,320,Upper Level Confidence
10619,7190,1,2017-08-01,363,Upper Level Confidence
10620,7190,2,2017-07-12,242,Upper Level Confidence
10621,7190,2,2017-07-19,297,Upper Level Confidence
10622,7190,2,2017-07-26,310,Upper Level Confidence
10623,7190,2,2017-08-02,354,Upper Level Confidence
10624,7190,3,2017-07-13,312,Upper Level Confidence
10625,7190,3,2017-07-20,308,Upper Level Confidence
10626,7190,3,2017-07-27,380,Upper Level Confidence
10627,7190,3,2017-08-03,385,Upper Level Confidence
10628,7190,4,2017-07-14,273,Upper Level Confidence
10629,7190,4,2017-07-21,280,Upper Level Confidence
10630,7190,4,2017-07-28,297,Upper Level Confidence
10631,7190,4,2017-08-04,316,Upper Level Confidence
10632,7190,5,2017-07-15,269,Upper Level Confidence
10633,7190,5,2017-07-22,256,Upper Level Confidence
10634,7190,5,2017-07-29,303,Upper Level Confidence
10635,7190,5,2017-08-05,297,Upper Level Confidence
10636,7190,6,2017-07-16,160,Upper Level Confidence
10637,7190,6,2017-07-23,177,Upper Level Confidence
10638,7190,6,2017-07-30,165,Upper Level Confidence
10639,7190,6,2017-08-06,188,Upper Level Confidence
10640,7191,0,2017-07-17,97,Upper Level Confidence
10641,7191,0,2017-07-24,97,Upper Level Confidence
10642,7191,0,2017-07-31,124,Upper Level Confidence
10643,7191,0,2017-08-07,119,Upper Level Confidence
10644,7191,1,2017-07-11,131,Upper Level Confidence
10645,7191,1,2017-07-18,143,Upper Level Confidence
10646,7191,1,2017-07-25,113,Upper Level Confidence
10647,7191,1,2017-08-01,175,Upper Level Confidence
10648,7191,2,2017-07-12,149,Upper Level Confidence
10649,7191,2,2017-07-19,160,Upper Level Confidence
10650,7191,2,2017-07-26,192,Upper Level Confidence
10651,7191,2,2017-08-02,185,Upper Level Confidence
10652,7191,3,2017-07-13,162,Upper Level Confidence
10653,7191,3,2017-07-20,166,Upper Level Confidence
10654,7191,3,2017-07-27,200,Upper Level Confidence
10655,7191,3,2017-08-03,190,Upper Level Confidence
10656,7191,4,2017-07-14,190,Upper Level Confidence
10657,7191,4,2017-07-21,215,Upper Level Confidence
10658,7191,4,2017-07-28,230,Upper Level Confidence
10659,7191,4,2017-08-04,275,Upper Level Confidence
10660,7191,5,2017-07-15,156,Upper Level Confidence
10661,7191,5,2017-07-22,191,Upper Level Confidence
10662,7191,5,2017-07-29,199,Upper Level Confidence
10663,7191,5,2017-08-05,219,Upper Level Confidence
10664,7191,6,2017-07-16,58,Upper Level Confidence
10665,7191,6,2017-07-23,70,Upper Level Confidence
10666,7191,6,2017-07-30,70,Upper Level Confidence
10667,7191,6,2017-08-06,63,Upper Level Confidence
10668,7192,0,2017-07-17,230,Upper Level Confidence
10669,7192,0,2017-07-24,261,Upper Level Confidence
10670,7192,0,2017-07-31,292,Upper Level Confidence
10671,7192,0,2017-08-07,334,Upper Level Confidence
10672,7192,1,2017-07-11,176,Upper Level Confidence
10673,7192,1,2017-07-18,202,Upper Level Confidence
10674,7192,1,2017-07-25,204,Upper Level Confidence
10675,7192,1,2017-08-01,233,Upper Level Confidence
10676,7192,2,2017-07-12,190,Upper Level Confidence
10677,7192,2,2017-07-19,220,Upper Level Confidence
10678,7192,2,2017-07-26,238,Upper Level Confidence
10679,7192,2,2017-08-02,230,Upper Level Confidence
10680,7192,3,2017-07-13,181,Upper Level Confidence
10681,7192,3,2017-07-20,236,Upper Level Confidence
10682,7192,3,2017-07-27,226,Upper Level Confidence
10683,7192,3,2017-08-03,254,Upper Level Confidence
10684,7192,4,2017-07-14,197,Upper Level Confidence
10685,7192,4,2017-07-21,214,Upper Level Confidence
10686,7192,4,2017-07-28,216,Upper Level Confidence
10687,7192,4,2017-08-04,236,Upper Level Confidence
10688,7192,5,2017-07-15,192,Upper Level Confidence
10689,7192,5,2017-07-22,258,Upper Level Confidence
10690,7192,5,2017-07-29,249,Upper Level Confidence
10691,7192,5,2017-08-05,324,Upper Level Confidence
10692,7192,6,2017-07-16,123,Upper Level Confidence
10693,7192,6,2017-07-23,210,Upper Level Confidence
10694,7192,6,2017-07-30,192,Upper Level Confidence
10695,7192,6,2017-08-06,227,Upper Level Confidence
10696,7193,0,2017-07-17,115,Upper Level Confidence
10697,7193,0,2017-07-24,126,Upper Level Confidence
10698,7193,0,2017-07-31,137,Upper Level Confidence
10699,7193,0,2017-08-07,163,Upper Level Confidence
10700,7193,1,2017-07-11,137,Upper Level Confidence
10701,7193,1,2017-07-18,144,Upper Level Confidence
10702,7193,1,2017-07-25,156,Upper Level Confidence
10703,7193,1,2017-08-01,158,Upper Level Confidence
10704,7193,2,2017-07-12,115,Upper Level Confidence
10705,7193,2,2017-07-19,140,Upper Level Confidence
10706,7193,2,2017-07-26,120,Upper Level Confidence
10707,7193,2,2017-08-02,133,Upper Level Confidence
10708,7193,3,2017-07-13,128,Upper Level Confidence
10709,7193,3,2017-07-20,158,Upper Level Confidence
10710,7193,3,2017-07-27,195,Upper Level Confidence
10711,7193,3,2017-08-03,215,Upper Level Confidence
10712,7193,4,2017-07-14,111,Upper Level Confidence
10713,7193,4,2017-07-21,125,Upper Level Confidence
10714,7193,4,2017-07-28,134,Upper Level Confidence
10715,7193,4,2017-08-04,153,Upper Level Confidence
10716,7193,5,2017-07-15,77,Upper Level Confidence
10717,7193,5,2017-07-22,116,Upper Level Confidence
10718,7193,5,2017-07-29,107,Upper Level Confidence
10719,7193,5,2017-08-05,130,Upper Level Confidence
10720,7193,6,2017-07-16,109,Upper Level Confidence
10721,7193,6,2017-07-23,124,Upper Level Confidence
10722,7193,6,2017-07-30,125,Upper Level Confidence
10723,7193,6,2017-08-06,154,Upper Level Confidence
10724,7194,0,2017-07-17,104,Upper Level Confidence
10725,7194,0,2017-07-24,103,Upper Level Confidence
10726,7194,0,2017-07-31,103,Upper Level Confidence
10727,7194,0,2017-08-07,125,Upper Level Confidence
10728,7194,1,2017-07-11,195,Upper Level Confidence
10729,7194,1,2017-07-18,213,Upper Level Confidence
10730,7194,1,2017-07-25,218,Upper Level Confidence
10731,7194,1,2017-08-01,282,Upper Level Confidence
10732,7194,2,2017-07-12,149,Upper Level Confidence
10733,7194,2,2017-07-19,179,Upper Level Confidence
10734,7194,2,2017-07-26,82,Upper Level Confidence
10735,7194,2,2017-08-02,173,Upper Level Confidence
10736,7194,3,2017-07-13,192,Upper Level Confidence
10737,7194,3,2017-07-20,221,Upper Level Confidence
10738,7194,3,2017-07-27,260,Upper Level Confidence
10739,7194,3,2017-08-03,202,Upper Level Confidence
10740,7194,4,2017-07-14,179,Upper Level Confidence
10741,7194,4,2017-07-21,218,Upper Level Confidence
10742,7194,4,2017-07-28,263,Upper Level Confidence
10743,7194,4,2017-08-04,253,Upper Level Confidence
10744,7194,5,2017-07-15,158,Upper Level Confidence
10745,7194,5,2017-07-22,186,Upper Level Confidence
10746,7194,5,2017-07-29,181,Upper Level Confidence
10747,7194,5,2017-08-05,199,Upper Level Confidence
10748,7194,6,2017-07-16,57,Upper Level Confidence
10749,7194,6,2017-07-23,77,Upper Level Confidence
10750,7194,6,2017-07-30,71,Upper Level Confidence
10751,7194,6,2017-08-06,99,Upper Level Confidence
10752,7195,0,2017-07-17,132,Upper Level Confidence
10753,7195,0,2017-07-24,125,Upper Level Confidence
10754,7195,0,2017-07-31,136,Upper Level Confidence
10755,7195,0,2017-08-07,162,Upper Level Confidence
10756,7195,1,2017-07-11,131,Upper Level Confidence
10757,7195,1,2017-07-18,163,Upper Level Confidence
10758,7195,1,2017-07-25,115,Upper Level Confidence
10759,7195,1,2017-08-01,175,Upper Level Confidence
10760,7195,2,2017-07-12,141,Upper Level Confidence
10761,7195,2,2017-07-19,193,Upper Level Confidence
10762,7195,2,2017-07-26,201,Upper Level Confidence
10763,7195,2,2017-08-02,170,Upper Level Confidence
10764,7195,3,2017-07-13,232,Upper Level Confidence
10765,7195,3,2017-07-20,206,Upper Level Confidence
10766,7195,3,2017-07-27,226,Upper Level Confidence
10767,7195,3,2017-08-03,245,Upper Level Confidence
10768,7195,4,2017-07-14,197,Upper Level Confidence
10769,7195,4,2017-07-21,246,Upper Level Confidence
10770,7195,4,2017-07-28,293,Upper Level Confidence
10771,7195,4,2017-08-04,329,Upper Level Confidence
10772,7195,5,2017-07-15,157,Upper Level Confidence
10773,7195,5,2017-07-22,152,Upper Level Confidence
10774,7195,5,2017-07-29,177,Upper Level Confidence
10775,7195,5,2017-08-05,184,Upper Level Confidence
10776,7195,6,2017-07-16,78,Upper Level Confidence
10777,7195,6,2017-07-23,74,Upper Level Confidence
10778,7195,6,2017-07-30,76,Upper Level Confidence
10779,7195,6,2017-08-06,92,Upper Level Confidence
10780,7196,0,2017-07-17,203,Upper Level Confidence
10781,7196,0,2017-07-24,203,Upper Level Confidence
10782,7196,0,2017-07-31,250,Upper Level Confidence
10783,7196,0,2017-08-07,285,Upper Level Confidence
10784,7196,1,2017-07-11,182,Upper Level Confidence
10785,7196,1,2017-07-18,177,Upper Level Confidence
10786,7196,1,2017-07-25,159,Upper Level Confidence
10787,7196,1,2017-08-01,192,Upper Level Confidence
10788,7196,2,2017-07-12,203,Upper Level Confidence
10789,7196,2,2017-07-19,227,Upper Level Confidence
10790,7196,2,2017-07-26,228,Upper Level Confidence
10791,7196,2,2017-08-02,283,Upper Level Confidence
10792,7196,3,2017-07-13,181,Upper Level Confidence
10793,7196,3,2017-07-20,238,Upper Level Confidence
10794,7196,3,2017-07-27,247,Upper Level Confidence
10795,7196,3,2017-08-03,295,Upper Level Confidence
10796,7196,4,2017-07-14,199,Upper Level Confidence
10797,7196,4,2017-07-21,226,Upper Level Confidence
10798,7196,4,2017-07-28,237,Upper Level Confidence
10799,7196,4,2017-08-04,287,Upper Level Confidence
10800,7196,5,2017-07-15,167,Upper Level Confidence
10801,7196,5,2017-07-22,177,Upper Level Confidence
10802,7196,5,2017-07-29,193,Upper Level Confidence
10803,7196,5,2017-08-05,188,Upper Level Confidence
10804,7196,6,2017-07-16,132,Upper Level Confidence
10805,7196,6,2017-07-23,144,Upper Level Confidence
10806,7196,6,2017-07-30,148,Upper Level Confidence
10807,7196,6,2017-08-06,141,Upper Level Confidence
10808,7197,0,2017-07-17,90,Upper Level Confidence
10809,7197,0,2017-07-24,100,Upper Level Confidence
10810,7197,0,2017-07-31,80,Upper Level Confidence
10811,7197,0,2017-08-07,101,Upper Level Confidence
10812,7197,1,2017-07-11,114,Upper Level Confidence
10813,7197,1,2017-07-18,152,Upper Level Confidence
10814,7197,1,2017-07-25,172,Upper Level Confidence
10815,7197,1,2017-08-01,208,Upper Level Confidence
10816,7197,2,2017-07-12,101,Upper Level Confidence
10817,7197,2,2017-07-19,109,Upper Level Confidence
10818,7197,2,2017-07-26,111,Upper Level Confidence
10819,7197,2,2017-08-02,109,Upper Level Confidence
10820,7197,3,2017-07-13,124,Upper Level Confidence
10821,7197,3,2017-07-20,135,Upper Level Confidence
10822,7197,3,2017-07-27,143,Upper Level Confidence
10823,7197,3,2017-08-03,137,Upper Level Confidence
10824,7197,4,2017-07-14,124,Upper Level Confidence
10825,7197,4,2017-07-21,125,Upper Level Confidence
10826,7197,4,2017-07-28,128,Upper Level Confidence
10827,7197,4,2017-08-04,142,Upper Level Confidence
10828,7197,5,2017-07-15,104,Upper Level Confidence
10829,7197,5,2017-07-22,92,Upper Level Confidence
10830,7197,5,2017-07-29,140,Upper Level Confidence
10831,7197,5,2017-08-05,126,Upper Level Confidence
10832,7197,6,2017-07-16,105,Upper Level Confidence
10833,7197,6,2017-07-23,124,Upper Level Confidence
10834,7197,6,2017-07-30,157,Upper Level Confidence
10835,7197,6,2017-08-06,164,Upper Level Confidence
10836,7198,0,2017-07-17,132,Upper Level Confidence
10837,7198,0,2017-07-24,154,Upper Level Confidence
10838,7198,0,2017-07-31,147,Upper Level Confidence
10839,7198,0,2017-08-07,174,Upper Level Confidence
10840,7198,1,2017-07-11,143,Upper Level Confidence
10841,7198,1,2017-07-18,173,Upper Level Confidence
10842,7198,1,2017-07-25,175,Upper Level Confidence
10843,7198,1,2017-08-01,187,Upper Level Confidence
10844,7198,2,2017-07-12,140,Upper Level Confidence
10845,7198,2,2017-07-19,145,Upper Level Confidence
10846,7198,2,2017-07-26,141,Upper Level Confidence
10847,7198,2,2017-08-02,164,Upper Level Confidence
10848,7198,3,2017-07-13,125,Upper Level Confidence
10849,7198,3,2017-07-20,167,Upper Level Confidence
10850,7198,3,2017-07-27,184,Upper Level Confidence
10851,7198,3,2017-08-03,205,Upper Level Confidence
10852,7198,4,2017-07-14,136,Upper Level Confidence
10853,7198,4,2017-07-21,166,Upper Level Confidence
10854,7198,4,2017-07-28,163,Upper Level Confidence
10855,7198,4,2017-08-04,164,Upper Level Confidence
10856,7198,5,2017-07-15,103,Upper Level Confidence
10857,7198,5,2017-07-22,104,Upper Level Confidence
10858,7198,5,2017-07-29,151,Upper Level Confidence
10859,7198,5,2017-08-05,133,Upper Level Confidence
10860,7198,6,2017-07-16,106,Upper Level Confidence
10861,7198,6,2017-07-23,97,Upper Level Confidence
10862,7198,6,2017-07-30,91,Upper Level Confidence
10863,7198,6,2017-08-06,94,Upper Level Confidence
10864,7199,0,2017-07-17,152,Upper Level Confidence
10865,7199,0,2017-07-24,185,Upper Level Confidence
10866,7199,0,2017-07-31,179,Upper Level Confidence
